Date,CLFPC,CPI,CPI_12Mo_Change,CPIW,CPIW_12Mo_Change,EP,M2SL,NFCI,ANFCI,Risk (NFCI),Credit (NFCI),Leverage (NFCI),Nonfinancial_Leverage (NFCI),PAYEMS,PCE,PPIAC,PPIAC_1Mo_Change,PPIAC_12Mo_Change,PPIFD,PPIFD_1Mo_Change,PPIFD_12Mo_Change,RESPPNTEPPNWW,RESPPNGNWW,RESPPNNWW,RESPPNONWW,RESPPNSNWW,UMCIE,UMCSENT,Unemployment_Rate,WEI
2011-07-12,64.6,225.922,3.6,222.686,4.1,58.2,9338.4,-0.503719989,-0.561796963,-0.338329294,-0.291481881,0.363049366,-1.331914759,131993.0,10731.6,204.6,0.3,11.1,106.1,0.2,4.4,974624.0,11037.0,990861.0,0.0,5200.0,3.4,63.7,9.0,2.28
2011-07-13,64.6,225.922,3.6,222.686,4.1,58.2,9338.4,-0.503719989,-0.561796963,-0.338329294,-0.291481881,0.363049366,-1.331914759,131993.0,10731.6,204.6,0.3,11.1,106.1,0.2,4.4,972048.0,11037.0,988285.0,0.0,5200.0,3.4,63.7,9.0,2.28
2011-07-14,64.6,225.922,3.6,222.686,4.1,58.2,9338.4,-0.503719989,-0.561796963,-0.338329294,-0.291481881,0.363049366,-1.331914759,131993.0,10731.6,204.6,0.3,11.1,106.1,0.2,4.4,972048.0,11037.0,988285.0,0.0,5200.0,3.4,63.7,9.0,2.28
2011-07-15,64.6,225.922,3.6,222.686,4.1,58.2,9338.4,-0.481088209,-0.561556701,-0.31705324,-0.269590579,0.434075654,-1.337729534,131993.0,10731.6,204.6,0.3,11.1,106.1,0.2,4.4,972048.0,11037.0,988285.0,0.0,5200.0,3.4,63.7,9.0,2.28
2011-07-16,64.6,225.922,3.6,222.686,4.1,58.2,9338.4,-0.481088209,-0.561556701,-0.31705324,-0.269590579,0.434075654,-1.337729534,131993.0,10731.6,204.6,0.3,11.1,106.1,0.2,4.4,972048.0,11037.0,988285.0,0.0,5200.0,3.4,63.7,9.0,2.24
2011-07-17,64.6,225.922,3.6,222.686,4.1,58.2,9338.4,-0.481088209,-0.561556701,-0.31705324,-0.269590579,0.434075654,-1.337729534,131993.0,10731.6,204.6,0.3,11.1,106.1,0.2,4.4,972048.0,11037.0,988285.0,0.0,5200.0,3.4,63.7,9.0,2.24
2011-07-18,64.6,225.922,3.6,222.686,4.1,58.2,9338.4,-0.481088209,-0.561556701,-0.31705324,-0.269590579,0.434075654,-1.337729534,131993.0,10731.6,204.6,0.3,11.1,106.1,0.2,4.4,972048.0,11037.0,988285.0,0.0,5200.0,3.4,63.7,9.0,2.24
2011-07-19,64.6,225.922,3.6,222.686,4.1,58.2,9338.4,-0.481088209,-0.561556701,-0.31705324,-0.269590579,0.434075654,-1.337729534,131993.0,10731.6,204.6,0.3,11.1,106.1,0.2,4.4,972048.0,11037.0,988285.0,0.0,5200.0,3.4,63.7,9.0,2.24
2011-07-20,64.6,225.922,3.6,222.686,4.1,58.2,9338.4,-0.481088209,-0.561556701,-0.31705324,-0.269590579,0.434075654,-1.337729534,131993.0,10731.6,204.6,0.3,11.1,106.1,0.2,4.4,971387.0,11037.0,987624.0,0.0,5200.0,3.4,63.7,9.0,2.24
2011-07-21,64.6,225.922,3.6,222.686,4.1,58.2,9338.4,-0.481088209,-0.561556701,-0.31705324,-0.269590579,0.434075654,-1.337729534,131993.0,10731.6,204.6,0.3,11.1,106.1,0.2,4.4,971387.0,11037.0,987624.0,0.0,5200.0,3.4,63.7,9.0,2.24
2011-07-22,64.6,225.922,3.6,222.686,4.1,58.2,9338.4,-0.446536746,-0.527315856,-0.287854327,-0.237732753,0.514664205,-1.343566188,131993.0,10731.6,204.6,0.3,11.1,106.1,0.2,4.4,971387.0,11037.0,987624.0,0.0,5200.0,3.4,63.7,9.0,2.24
2011-07-23,64.6,225.922,3.6,222.686,4.1,58.2,9338.4,-0.446536746,-0.527315856,-0.287854327,-0.237732753,0.514664205,-1.343566188,131993.0,10731.6,204.6,0.3,11.1,106.1,0.2,4.4,971387.0,11037.0,987624.0,0.0,5200.0,3.4,63.7,9.0,2.23
2011-07-24,64.6,225.922,3.6,222.686,4.1,58.2,9338.4,-0.446536746,-0.527315856,-0.287854327,-0.237732753,0.514664205,-1.343566188,131993.0,10731.6,204.6,0.3,11.1,106.1,0.2,4.4,971387.0,11037.0,987624.0,0.0,5200.0,3.4,63.7,9.0,2.23
2011-07-25,64.6,225.922,3.6,222.686,4.1,58.2,9338.4,-0.446536746,-0.527315856,-0.287854327,-0.237732753,0.514664205,-1.343566188,131993.0,10731.6,204.6,0.3,11.1,106.1,0.2,4.4,971387.0,11037.0,987624.0,0.0,5200.0,3.4,63.7,9.0,2.23
2011-07-26,64.6,225.922,3.6,222.686,4.1,58.2,9338.4,-0.446536746,-0.527315856,-0.287854327,-0.237732753,0.514664205,-1.343566188,131993.0,10731.6,204.6,0.3,11.1,106.1,0.2,4.4,971387.0,11037.0,987624.0,0.0,5200.0,3.4,63.7,9.0,2.23
2011-07-27,64.6,225.922,3.6,222.686,4.1,58.2,9338.4,-0.446536746,-0.527315856,-0.287854327,-0.237732753,0.514664205,-1.343566188,131993.0,10731.6,204.6,0.3,11.1,106.1,0.2,4.4,972782.0,11037.0,989019.0,0.0,5200.0,3.4,63.7,9.0,2.23
2011-07-28,64.6,225.922,3.6,222.686,4.1,58.2,9338.4,-0.446536746,-0.527315856,-0.287854327,-0.237732753,0.514664205,-1.343566188,131993.0,10731.6,204.6,0.3,11.1,106.1,0.2,4.4,972782.0,11037.0,989019.0,0.0,5200.0,3.4,63.7,9.0,2.23
2011-07-29,64.6,225.922,3.6,222.686,4.1,58.2,9338.4,-0.397158448,-0.451577839,-0.250222203,-0.194272199,0.602487292,-1.349427541,131993.0,10731.6,204.6,0.3,11.1,106.1,0.2,4.4,972782.0,11037.0,989019.0,0.0,5200.0,3.4,63.7,9.0,2.23
2011-07-30,64.6,225.922,3.6,222.686,4.1,58.2,9338.4,-0.397158448,-0.451577839,-0.250222203,-0.194272199,0.602487292,-1.349427541,131993.0,10731.6,204.6,0.3,11.1,106.1,0.2,4.4,972782.0,11037.0,989019.0,0.0,5200.0,3.4,63.7,9.0,2.57
2011-07-31,64.6,225.922,3.6,222.686,4.1,58.2,9338.4,-0.397158448,-0.451577839,-0.250222203,-0.194272199,0.602487292,-1.349427541,131993.0,10731.6,204.6,0.3,11.1,106.1,0.2,4.4,972782.0,11037.0,989019.0,0.0,5200.0,3.4,63.7,9.0,2.57
2011-08-01,64.3,226.545,3.8,223.326,4.3,58.3,9524.9,-0.397158448,-0.451577839,-0.250222203,-0.194272199,0.602487292,-1.349427541,132125.0,10750.3,203.2,-0.7,9.9,106.3,0.2,4.4,972782.0,11037.0,989019.0,0.0,5200.0,3.5,55.8,9.0,2.57
2011-08-02,64.3,226.545,3.8,223.326,4.3,58.3,9524.9,-0.397158448,-0.451577839,-0.250222203,-0.194272199,0.602487292,-1.349427541,132125.0,10750.3,203.2,-0.7,9.9,106.3,0.2,4.4,972782.0,11037.0,989019.0,0.0,5200.0,3.5,55.8,9.0,2.57
2011-08-03,64.3,226.545,3.8,223.326,4.3,58.3,9524.9,-0.397158448,-0.451577839,-0.250222203,-0.194272199,0.602487292,-1.349427541,132125.0,10750.3,203.2,-0.7,9.9,106.3,0.2,4.4,976826.0,11037.0,993062.0,0.0,5200.0,3.5,55.8,9.0,2.57
2011-08-04,64.3,226.545,3.8,223.326,4.3,58.3,9524.9,-0.397158448,-0.451577839,-0.250222203,-0.194272199,0.602487292,-1.349427541,132125.0,10750.3,203.2,-0.7,9.9,106.3,0.2,4.4,976826.0,11037.0,993062.0,0.0,5200.0,3.5,55.8,9.0,2.57
2011-08-05,64.3,226.545,3.8,223.326,4.3,58.3,9524.9,-0.332631478,-0.342964712,-0.203800425,-0.140602595,0.694246512,-1.355322321,132125.0,10750.3,203.2,-0.7,9.9,106.3,0.2,4.4,976826.0,11037.0,993062.0,0.0,5200.0,3.5,55.8,9.0,2.57
2011-08-06,64.3,226.545,3.8,223.326,4.3,58.3,9524.9,-0.332631478,-0.342964712,-0.203800425,-0.140602595,0.694246512,-1.355322321,132125.0,10750.3,203.2,-0.7,9.9,106.3,0.2,4.4,976826.0,11037.0,993062.0,0.0,5200.0,3.5,55.8,9.0,2.6
2011-08-07,64.3,226.545,3.8,223.326,4.3,58.3,9524.9,-0.332631478,-0.342964712,-0.203800425,-0.140602595,0.694246512,-1.355322321,132125.0,10750.3,203.2,-0.7,9.9,106.3,0.2,4.4,976826.0,11037.0,993062.0,0.0,5200.0,3.5,55.8,9.0,2.6
2011-08-08,64.3,226.545,3.8,223.326,4.3,58.3,9524.9,-0.332631478,-0.342964712,-0.203800425,-0.140602595,0.694246512,-1.355322321,132125.0,10750.3,203.2,-0.7,9.9,106.3,0.2,4.4,976826.0,11037.0,993062.0,0.0,5200.0,3.5,55.8,9.0,2.6
2011-08-09,64.3,226.545,3.8,223.326,4.3,58.3,9524.9,-0.332631478,-0.342964712,-0.203800425,-0.140602595,0.694246512,-1.355322321,132125.0,10750.3,203.2,-0.7,9.9,106.3,0.2,4.4,976826.0,11037.0,993062.0,0.0,5200.0,3.5,55.8,9.0,2.6
2011-08-10,64.3,226.545,3.8,223.326,4.3,58.3,9524.9,-0.332631478,-0.342964712,-0.203800425,-0.140602595,0.694246512,-1.355322321,132125.0,10750.3,203.2,-0.7,9.9,106.3,0.2,4.4,976554.0,11037.0,992791.0,0.0,5200.0,3.5,55.8,9.0,2.6
2011-08-11,64.3,226.545,3.8,223.326,4.3,58.3,9524.9,-0.332631478,-0.342964712,-0.203800425,-0.140602595,0.694246512,-1.355322321,132125.0,10750.3,203.2,-0.7,9.9,106.3,0.2,4.4,976554.0,11037.0,992791.0,0.0,5200.0,3.5,55.8,9.0,2.6
2011-08-12,64.3,226.545,3.8,223.326,4.3,58.3,9524.9,-0.260333357,-0.230028598,-0.152772453,-0.081376718,0.785347601,-1.36126334,132125.0,10750.3,203.2,-0.7,9.9,106.3,0.2,4.4,976554.0,11037.0,992791.0,0.0,5200.0,3.5,55.8,9.0,2.6
2011-08-13,64.3,226.545,3.8,223.326,4.3,58.3,9524.9,-0.260333357,-0.230028598,-0.152772453,-0.081376718,0.785347601,-1.36126334,132125.0,10750.3,203.2,-0.7,9.9,106.3,0.2,4.4,976554.0,11037.0,992791.0,0.0,5200.0,3.5,55.8,9.0,2.05
2011-08-14,64.3,226.545,3.8,223.326,4.3,58.3,9524.9,-0.260333357,-0.230028598,-0.152772453,-0.081376718,0.785347601,-1.36126334,132125.0,10750.3,203.2,-0.7,9.9,106.3,0.2,4.4,976554.0,11037.0,992791.0,0.0,5200.0,3.5,55.8,9.0,2.05
2011-08-15,64.3,226.545,3.8,223.326,4.3,58.3,9524.9,-0.260333357,-0.230028598,-0.152772453,-0.081376718,0.785347601,-1.36126334,132125.0,10750.3,203.2,-0.7,9.9,106.3,0.2,4.4,976554.0,11037.0,992791.0,0.0,5200.0,3.5,55.8,9.0,2.05
2011-08-16,64.3,226.545,3.8,223.326,4.3,58.3,9524.9,-0.260333357,-0.230028598,-0.152772453,-0.081376718,0.785347601,-1.36126334,132125.0,10750.3,203.2,-0.7,9.9,106.3,0.2,4.4,976554.0,11037.0,992791.0,0.0,5200.0,3.5,55.8,9.0,2.05
2011-08-17,64.3,226.545,3.8,223.326,4.3,58.3,9524.9,-0.260333357,-0.230028598,-0.152772453,-0.081376718,0.785347601,-1.36126334,132125.0,10750.3,203.2,-0.7,9.9,106.3,0.2,4.4,976145.0,11037.0,992382.0,0.0,5200.0,3.5,55.8,9.0,2.05
2011-08-18,64.3,226.545,3.8,223.326,4.3,58.3,9524.9,-0.260333357,-0.230028598,-0.152772453,-0.081376718,0.785347601,-1.36126334,132125.0,10750.3,203.2,-0.7,9.9,106.3,0.2,4.4,976145.0,11037.0,992382.0,0.0,5200.0,3.5,55.8,9.0,2.05
2011-08-19,64.3,226.545,3.8,223.326,4.3,58.3,9524.9,-0.196527735,-0.145820546,-0.107367694,-0.023676412,0.870519391,-1.367265481,132125.0,10750.3,203.2,-0.7,9.9,106.3,0.2,4.4,976145.0,11037.0,992382.0,0.0,5200.0,3.5,55.8,9.0,2.05
2011-08-20,64.3,226.545,3.8,223.326,4.3,58.3,9524.9,-0.196527735,-0.145820546,-0.107367694,-0.023676412,0.870519391,-1.367265481,132125.0,10750.3,203.2,-0.7,9.9,106.3,0.2,4.4,976145.0,11037.0,992382.0,0.0,5200.0,3.5,55.8,9.0,2.04
2011-08-21,64.3,226.545,3.8,223.326,4.3,58.3,9524.9,-0.196527735,-0.145820546,-0.107367694,-0.023676412,0.870519391,-1.367265481,132125.0,10750.3,203.2,-0.7,9.9,106.3,0.2,4.4,976145.0,11037.0,992382.0,0.0,5200.0,3.5,55.8,9.0,2.04
2011-08-22,64.3,226.545,3.8,223.326,4.3,58.3,9524.9,-0.196527735,-0.145820546,-0.107367694,-0.023676412,0.870519391,-1.367265481,132125.0,10750.3,203.2,-0.7,9.9,106.3,0.2,4.4,976145.0,11037.0,992382.0,0.0,5200.0,3.5,55.8,9.0,2.04
2011-08-23,64.3,226.545,3.8,223.326,4.3,58.3,9524.9,-0.196527735,-0.145820546,-0.107367694,-0.023676412,0.870519391,-1.367265481,132125.0,10750.3,203.2,-0.7,9.9,106.3,0.2,4.4,976145.0,11037.0,992382.0,0.0,5200.0,3.5,55.8,9.0,2.04
2011-08-24,64.3,226.545,3.8,223.326,4.3,58.3,9524.9,-0.196527735,-0.145820546,-0.107367694,-0.023676412,0.870519391,-1.367265481,132125.0,10750.3,203.2,-0.7,9.9,106.3,0.2,4.4,975374.0,11037.0,991611.0,0.0,5200.0,3.5,55.8,9.0,2.04
2011-08-25,64.3,226.545,3.8,223.326,4.3,58.3,9524.9,-0.196527735,-0.145820546,-0.107367694,-0.023676412,0.870519391,-1.367265481,132125.0,10750.3,203.2,-0.7,9.9,106.3,0.2,4.4,975374.0,11037.0,991611.0,0.0,5200.0,3.5,55.8,9.0,2.04
2011-08-26,64.3,226.545,3.8,223.326,4.3,58.3,9524.9,-0.137777561,-0.084740602,-0.065236823,0.029710795,0.945939216,-1.373343293,132125.0,10750.3,203.2,-0.7,9.9,106.3,0.2,4.4,975374.0,11037.0,991611.0,0.0,5200.0,3.5,55.8,9.0,2.04
2011-08-27,64.3,226.545,3.8,223.326,4.3,58.3,9524.9,-0.137777561,-0.084740602,-0.065236823,0.029710795,0.945939216,-1.373343293,132125.0,10750.3,203.2,-0.7,9.9,106.3,0.2,4.4,975374.0,11037.0,991611.0,0.0,5200.0,3.5,55.8,9.0,2.29
2011-08-28,64.3,226.545,3.8,223.326,4.3,58.3,9524.9,-0.137777561,-0.084740602,-0.065236823,0.029710795,0.945939216,-1.373343293,132125.0,10750.3,203.2,-0.7,9.9,106.3,0.2,4.4,975374.0,11037.0,991611.0,0.0,5200.0,3.5,55.8,9.0,2.29
2011-08-29,64.3,226.545,3.8,223.326,4.3,58.3,9524.9,-0.137777561,-0.084740602,-0.065236823,0.029710795,0.945939216,-1.373343293,132125.0,10750.3,203.2,-0.7,9.9,106.3,0.2,4.4,975374.0,11037.0,991611.0,0.0,5200.0,3.5,55.8,9.0,2.29
2011-08-30,64.3,226.545,3.8,223.326,4.3,58.3,9524.9,-0.137777561,-0.084740602,-0.065236823,0.029710795,0.945939216,-1.373343293,132125.0,10750.3,203.2,-0.7,9.9,106.3,0.2,4.4,975374.0,11037.0,991611.0,0.0,5200.0,3.5,55.8,9.0,2.29
2011-08-31,64.3,226.545,3.8,223.326,4.3,58.3,9524.9,-0.137777561,-0.084740602,-0.065236823,0.029710795,0.945939216,-1.373343293,132125.0,10750.3,203.2,-0.7,9.9,106.3,0.2,4.4,979819.0,11037.0,996056.0,0.0,5200.0,3.5,55.8,9.0,2.29
2011-09-01,64.2,226.889,3.9,223.688,4.4,58.4,9545.1,-0.137777561,-0.084740602,-0.065236823,0.029710795,0.945939216,-1.373343293,132344.0,10783.2,203.7,0.2,10.2,106.7,0.4,4.5,979819.0,11037.0,996056.0,0.0,5200.0,3.3,59.5,9.0,2.29
2011-09-02,64.2,226.889,3.9,223.688,4.4,58.4,9545.1,-0.095064149,-0.050485787,-0.033351211,0.072613587,1.008437553,-1.379508373,132344.0,10783.2,203.7,0.2,10.2,106.7,0.4,4.5,979819.0,11037.0,996056.0,0.0,5200.0,3.3,59.5,9.0,2.29
2011-09-03,64.2,226.889,3.9,223.688,4.4,58.4,9545.1,-0.095064149,-0.050485787,-0.033351211,0.072613587,1.008437553,-1.379508373,132344.0,10783.2,203.7,0.2,10.2,106.7,0.4,4.5,979819.0,11037.0,996056.0,0.0,5200.0,3.3,59.5,9.0,2.14
2011-09-04,64.2,226.889,3.9,223.688,4.4,58.4,9545.1,-0.095064149,-0.050485787,-0.033351211,0.072613587,1.008437553,-1.379508373,132344.0,10783.2,203.7,0.2,10.2,106.7,0.4,4.5,979819.0,11037.0,996056.0,0.0,5200.0,3.3,59.5,9.0,2.14
2011-09-05,64.2,226.889,3.9,223.688,4.4,58.4,9545.1,-0.095064149,-0.050485787,-0.033351211,0.072613587,1.008437553,-1.379508373,132344.0,10783.2,203.7,0.2,10.2,106.7,0.4,4.5,979819.0,11037.0,996056.0,0.0,5200.0,3.3,59.5,9.0,2.14
2011-09-06,64.2,226.889,3.9,223.688,4.4,58.4,9545.1,-0.095064149,-0.050485787,-0.033351211,0.072613587,1.008437553,-1.379508373,132344.0,10783.2,203.7,0.2,10.2,106.7,0.4,4.5,979819.0,11037.0,996056.0,0.0,5200.0,3.3,59.5,9.0,2.14
2011-09-07,64.2,226.889,3.9,223.688,4.4,58.4,9545.1,-0.095064149,-0.050485787,-0.033351211,0.072613587,1.008437553,-1.379508373,132344.0,10783.2,203.7,0.2,10.2,106.7,0.4,4.5,985288.0,11037.0,1001525.0,0.0,5200.0,3.3,59.5,9.0,2.14
2011-09-08,64.2,226.889,3.9,223.688,4.4,58.4,9545.1,-0.095064149,-0.050485787,-0.033351211,0.072613587,1.008437553,-1.379508373,132344.0,10783.2,203.7,0.2,10.2,106.7,0.4,4.5,985288.0,11037.0,1001525.0,0.0,5200.0,3.3,59.5,9.0,2.14
2011-09-09,64.2,226.889,3.9,223.688,4.4,58.4,9545.1,-0.063138352,-0.021745967,-0.009118687,0.105094598,1.055021833,-1.385767578,132344.0,10783.2,203.7,0.2,10.2,106.7,0.4,4.5,985288.0,11037.0,1001525.0,0.0,5200.0,3.3,59.5,9.0,2.14
2011-09-10,64.2,226.889,3.9,223.688,4.4,58.4,9545.1,-0.063138352,-0.021745967,-0.009118687,0.105094598,1.055021833,-1.385767578,132344.0,10783.2,203.7,0.2,10.2,106.7,0.4,4.5,985288.0,11037.0,1001525.0,0.0,5200.0,3.3,59.5,9.0,2.11
2011-09-11,64.2,226.889,3.9,223.688,4.4,58.4,9545.1,-0.063138352,-0.021745967,-0.009118687,0.105094598,1.055021833,-1.385767578,132344.0,10783.2,203.7,0.2,10.2,106.7,0.4,4.5,985288.0,11037.0,1001525.0,0.0,5200.0,3.3,59.5,9.0,2.11
2011-09-12,64.2,226.889,3.9,223.688,4.4,58.4,9545.1,-0.063138352,-0.021745967,-0.009118687,0.105094598,1.055021833,-1.385767578,132344.0,10783.2,203.7,0.2,10.2,106.7,0.4,4.5,985288.0,11037.0,1001525.0,0.0,5200.0,3.3,59.5,9.0,2.11
2011-09-13,64.2,226.889,3.9,223.688,4.4,58.4,9545.1,-0.063138352,-0.021745967,-0.009118687,0.105094598,1.055021833,-1.385767578,132344.0,10783.2,203.7,0.2,10.2,106.7,0.4,4.5,985288.0,11037.0,1001525.0,0.0,5200.0,3.3,59.5,9.0,2.11
2011-09-14,64.2,226.889,3.9,223.688,4.4,58.4,9545.1,-0.063138352,-0.021745967,-0.009118687,0.105094598,1.055021833,-1.385767578,132344.0,10783.2,203.7,0.2,10.2,106.7,0.4,4.5,981916.0,11037.0,998153.0,0.0,5200.0,3.3,59.5,9.0,2.11
2011-09-15,64.2,226.889,3.9,223.688,4.4,58.4,9545.1,-0.063138352,-0.021745967,-0.009118687,0.105094598,1.055021833,-1.385767578,132344.0,10783.2,203.7,0.2,10.2,106.7,0.4,4.5,981916.0,11037.0,998153.0,0.0,5200.0,3.3,59.5,9.0,2.11
2011-09-16,64.2,226.889,3.9,223.688,4.4,58.4,9545.1,-0.045354194,0.004973043,0.005282287,0.125172258,1.08431621,-1.392120628,132344.0,10783.2,203.7,0.2,10.2,106.7,0.4,4.5,981916.0,11037.0,998153.0,0.0,5200.0,3.3,59.5,9.0,2.11
2011-09-17,64.2,226.889,3.9,223.688,4.4,58.4,9545.1,-0.045354194,0.004973043,0.005282287,0.125172258,1.08431621,-1.392120628,132344.0,10783.2,203.7,0.2,10.2,106.7,0.4,4.5,981916.0,11037.0,998153.0,0.0,5200.0,3.3,59.5,9.0,2.14
2011-09-18,64.2,226.889,3.9,223.688,4.4,58.4,9545.1,-0.045354194,0.004973043,0.005282287,0.125172258,1.08431621,-1.392120628,132344.0,10783.2,203.7,0.2,10.2,106.7,0.4,4.5,981916.0,11037.0,998153.0,0.0,5200.0,3.3,59.5,9.0,2.14
2011-09-19,64.2,226.889,3.9,223.688,4.4,58.4,9545.1,-0.045354194,0.004973043,0.005282287,0.125172258,1.08431621,-1.392120628,132344.0,10783.2,203.7,0.2,10.2,106.7,0.4,4.5,981916.0,11037.0,998153.0,0.0,5200.0,3.3,59.5,9.0,2.14
2011-09-20,64.2,226.889,3.9,223.688,4.4,58.4,9545.1,-0.045354194,0.004973043,0.005282287,0.125172258,1.08431621,-1.392120628,132344.0,10783.2,203.7,0.2,10.2,106.7,0.4,4.5,981916.0,11037.0,998153.0,0.0,5200.0,3.3,59.5,9.0,2.14
2011-09-21,64.2,226.889,3.9,223.688,4.4,58.4,9545.1,-0.045354194,0.004973043,0.005282287,0.125172258,1.08431621,-1.392120628,132344.0,10783.2,203.7,0.2,10.2,106.7,0.4,4.5,978822.0,11037.0,995059.0,0.0,5200.0,3.3,59.5,9.0,2.14
2011-09-22,64.2,226.889,3.9,223.688,4.4,58.4,9545.1,-0.045354194,0.004973043,0.005282287,0.125172258,1.08431621,-1.392120628,132344.0,10783.2,203.7,0.2,10.2,106.7,0.4,4.5,978822.0,11037.0,995059.0,0.0,5200.0,3.3,59.5,9.0,2.14
2011-09-23,64.2,226.889,3.9,223.688,4.4,58.4,9545.1,-0.036478474,0.030342679,0.013366686,0.133851541,1.096749278,-1.398558236,132344.0,10783.2,203.7,0.2,10.2,106.7,0.4,4.5,978822.0,11037.0,995059.0,0.0,5200.0,3.3,59.5,9.0,2.14
2011-09-24,64.2,226.889,3.9,223.688,4.4,58.4,9545.1,-0.036478474,0.030342679,0.013366686,0.133851541,1.096749278,-1.398558236,132344.0,10783.2,203.7,0.2,10.2,106.7,0.4,4.5,978822.0,11037.0,995059.0,0.0,5200.0,3.3,59.5,9.0,1.97
2011-09-25,64.2,226.889,3.9,223.688,4.4,58.4,9545.1,-0.036478474,0.030342679,0.013366686,0.133851541,1.096749278,-1.398558236,132344.0,10783.2,203.7,0.2,10.2,106.7,0.4,4.5,978822.0,11037.0,995059.0,0.0,5200.0,3.3,59.5,9.0,1.97
2011-09-26,64.2,226.889,3.9,223.688,4.4,58.4,9545.1,-0.036478474,0.030342679,0.013366686,0.133851541,1.096749278,-1.398558236,132344.0,10783.2,203.7,0.2,10.2,106.7,0.4,4.5,978822.0,11037.0,995059.0,0.0,5200.0,3.3,59.5,9.0,1.97
2011-09-27,64.2,226.889,3.9,223.688,4.4,58.4,9545.1,-0.036478474,0.030342679,0.013366686,0.133851541,1.096749278,-1.398558236,132344.0,10783.2,203.7,0.2,10.2,106.7,0.4,4.5,978822.0,11037.0,995059.0,0.0,5200.0,3.3,59.5,9.0,1.97
2011-09-28,64.2,226.889,3.9,223.688,4.4,58.4,9545.1,-0.036478474,0.030342679,0.013366686,0.133851541,1.096749278,-1.398558236,132344.0,10783.2,203.7,0.2,10.2,106.7,0.4,4.5,980083.0,11037.0,996320.0,0.0,5200.0,3.3,59.5,9.0,1.97
2011-09-29,64.2,226.889,3.9,223.688,4.4,58.4,9545.1,-0.036478474,0.030342679,0.013366686,0.133851541,1.096749278,-1.398558236,132344.0,10783.2,203.7,0.2,10.2,106.7,0.4,4.5,980083.0,11037.0,996320.0,0.0,5200.0,3.3,59.5,9.0,1.97
2011-09-30,64.2,226.889,3.9,223.688,4.4,58.4,9545.1,-0.03891814,0.035836132,0.014608769,0.131884637,1.09170303,-1.405061804,132344.0,10783.2,203.7,0.2,10.2,106.7,0.4,4.5,980083.0,11037.0,996320.0,0.0,5200.0,3.3,59.5,9.0,1.97
2011-10-01,64.1,226.421,3.5,223.043,3.9,58.4,9577.9,-0.03891814,0.035836132,0.014608769,0.131884637,1.09170303,-1.405061804,132553.0,10802.9,201.1,-1.3,7.8,106.3,-0.4,3.7,980083.0,11037.0,996320.0,0.0,5200.0,3.2,60.8,8.8,2.39
2011-10-02,64.1,226.421,3.5,223.043,3.9,58.4,9577.9,-0.03891814,0.035836132,0.014608769,0.131884637,1.09170303,-1.405061804,132553.0,10802.9,201.1,-1.3,7.8,106.3,-0.4,3.7,980083.0,11037.0,996320.0,0.0,5200.0,3.2,60.8,8.8,2.39
2011-10-03,64.1,226.421,3.5,223.043,3.9,58.4,9577.9,-0.03891814,0.035836132,0.014608769,0.131884637,1.09170303,-1.405061804,132553.0,10802.9,201.1,-1.3,7.8,106.3,-0.4,3.7,980083.0,11037.0,996320.0,0.0,5200.0,3.2,60.8,8.8,2.39
2011-10-04,64.1,226.421,3.5,223.043,3.9,58.4,9577.9,-0.03891814,0.035836132,0.014608769,0.131884637,1.09170303,-1.405061804,132553.0,10802.9,201.1,-1.3,7.8,106.3,-0.4,3.7,980083.0,11037.0,996320.0,0.0,5200.0,3.2,60.8,8.8,2.39
2011-10-05,64.1,226.421,3.5,223.043,3.9,58.4,9577.9,-0.03891814,0.035836132,0.014608769,0.131884637,1.09170303,-1.405061804,132553.0,10802.9,201.1,-1.3,7.8,106.3,-0.4,3.7,984431.0,11037.0,1000668.0,0.0,5200.0,3.2,60.8,8.8,2.39
2011-10-06,64.1,226.421,3.5,223.043,3.9,58.4,9577.9,-0.03891814,0.035836132,0.014608769,0.131884637,1.09170303,-1.405061804,132553.0,10802.9,201.1,-1.3,7.8,106.3,-0.4,3.7,984431.0,11037.0,1000668.0,0.0,5200.0,3.2,60.8,8.8,2.39
2011-10-07,64.1,226.421,3.5,223.043,3.9,58.4,9577.9,-0.050858639,0.011498224,0.010047287,0.122090386,1.070880862,-1.411607845,132553.0,10802.9,201.1,-1.3,7.8,106.3,-0.4,3.7,984431.0,11037.0,1000668.0,0.0,5200.0,3.2,60.8,8.8,2.39
2011-10-08,64.1,226.421,3.5,223.043,3.9,58.4,9577.9,-0.050858639,0.011498224,0.010047287,0.122090386,1.070880862,-1.411607845,132553.0,10802.9,201.1,-1.3,7.8,106.3,-0.4,3.7,984431.0,11037.0,1000668.0,0.0,5200.0,3.2,60.8,8.8,2.45
2011-10-09,64.1,226.421,3.5,223.043,3.9,58.4,9577.9,-0.050858639,0.011498224,0.010047287,0.122090386,1.070880862,-1.411607845,132553.0,10802.9,201.1,-1.3,7.8,106.3,-0.4,3.7,984431.0,11037.0,1000668.0,0.0,5200.0,3.2,60.8,8.8,2.45
2011-10-10,64.1,226.421,3.5,223.043,3.9,58.4,9577.9,-0.050858639,0.011498224,0.010047287,0.122090386,1.070880862,-1.411607845,132553.0,10802.9,201.1,-1.3,7.8,106.3,-0.4,3.7,984431.0,11037.0,1000668.0,0.0,5200.0,3.2,60.8,8.8,2.45
