,0
519,-0.026929411878631182
520,-0.025126950077421828
521,-0.005102051883895342
522,0.002554279805096593
523,0.02519024882855847
524,0.0
525,0.0
526,0.0024844733276621067
527,-0.01248455666224535
528,0.014962872676712369
529,-0.002478316014467019
530,-0.02258565264874912
531,0.0
532,0.0
533,-0.0076433493125680485
534,0.0
535,0.01774444529907182
536,0.010000083334583243
537,-0.010000083334583243
538,0.0
539,0.0
540,-0.0025157245972471376
541,-0.057010254716779674
542,-0.018843087801479808
543,0.047754431295899735
544,0.023048395436291225
545,0.0
546,0.0
547,0.03970744959511263
548,-0.10779657045570756
549,0.0
550,0.008097210232619556
551,-0.03278982282299103
552,0.0
553,0.0
554,0.019257816604414613
555,0.01084021455286499
556,0.018692133012152334
557,0.0
558,-0.007968169649176682
559,0.0
560,0.0
561,0.018494582636164214
562,-0.029218545999139867
563,0.005376357036380286
564,0.010666767804195176
565,0.00792606527242068
566,0.0
567,0.0
568,0.005249355886143725
569,0.0
570,0.018158735011871263
571,-0.0051546505886646
572,-0.03149866705937088
573,0.0
574,0.0
575,0.01061017911201545
576,0.007884403524148764
577,-0.007884403524148764
578,-0.029453266913495257
579,0.0027137058715960283
580,0.0
581,0.0
582,0.010781775603288413
583,-0.010781775603288413
584,0.01612938192988378
585,0.00531916147759981
586,-0.01874218180974041
587,0.0
588,0.0
589,0.02403319944415605
590,-0.007947061692531898
591,0.018445845790751703
592,-0.021108963210235254
593,-0.02429269256904454
594,0.0
595,0.0
596,-0.005479465764625546
597,-0.030685810703444005
598,-0.005681833467431119
599,0.011331566009550098
600,-0.011331566009550098
601,0.0
602,0.0
603,0.0085106896679088
604,-0.011363758650315026
605,0.0
606,0.02259983191724091
607,0.022100347000665987
608,0.0
609,0.0
610,0.0
611,0.002728514653203895
612,-0.05028992585214298
613,0.008559253395669764
614,-0.022989518224698635
615,0.0
616,0.0
617,0.01729149711006106
618,0.0
619,0.01699757636857102
620,-0.07281235547496756
621,-0.055915184836909715
622,0.0
623,0.0
624,-0.38491102483072814
625,-0.532978428407124
626,-0.04919024419077178
627,0.6235538887607501
628,0.3371155303069546
629,0.0
630,0.0
631,0.06232546319782872
632,-0.06232546319782872
633,-0.049433457855173835
634,0.039740328649514156
635,-0.11332868530700324
636,0.0
637,0.0
