Date,NFCI,ANFCI,Risk (NFCI),Credit (NFCI),Leverage (NFCI),Nonfinancial_Leverage (NFCI)
7/14/2021,-0.673104741,-0.600600049,-0.734371684,-0.154748666,-0.296255713,-1.433128267
7/15/2021,-0.673104741,-0.600600049,-0.734371684,-0.154748666,-0.296255713,-1.433128267
7/16/2021,-0.66630794,-0.604890478,-0.731004086,-0.150385734,-0.251653429,-1.411978867
7/17/2021,-0.66630794,-0.604890478,-0.731004086,-0.150385734,-0.251653429,-1.411978867
7/18/2021,-0.66630794,-0.604890478,-0.731004086,-0.150385734,-0.251653429,-1.411978867
7/19/2021,-0.66630794,-0.604890478,-0.731004086,-0.150385734,-0.251653429,-1.411978867
7/20/2021,-0.66630794,-0.604890478,-0.731004086,-0.150385734,-0.251653429,-1.411978867
7/21/2021,-0.66630794,-0.604890478,-0.731004086,-0.150385734,-0.251653429,-1.411978867
7/22/2021,-0.66630794,-0.604890478,-0.731004086,-0.150385734,-0.251653429,-1.411978867
7/23/2021,-0.65971739,-0.606477808,-0.727660948,-0.145883762,-0.212439846,-1.392004527
7/24/2021,-0.65971739,-0.606477808,-0.727660948,-0.145883762,-0.212439846,-1.392004527
7/25/2021,-0.65971739,-0.606477808,-0.727660948,-0.145883762,-0.212439846,-1.392004527
7/26/2021,-0.65971739,-0.606477808,-0.727660948,-0.145883762,-0.212439846,-1.392004527
7/27/2021,-0.65971739,-0.606477808,-0.727660948,-0.145883762,-0.212439846,-1.392004527
7/28/2021,-0.65971739,-0.606477808,-0.727660948,-0.145883762,-0.212439846,-1.392004527
7/29/2021,-0.65971739,-0.606477808,-0.727660948,-0.145883762,-0.212439846,-1.392004527
7/30/2021,-0.654373705,-0.604855964,-0.724988945,-0.141665575,-0.181188898,-1.373410326
7/31/2021,-0.654373705,-0.604855964,-0.724988945,-0.141665575,-0.181188898,-1.373410326
8/1/2021,-0.654373705,-0.604855964,-0.724988945,-0.141665575,-0.181188898,-1.373410326
8/2/2021,-0.654373705,-0.604855964,-0.724988945,-0.141665575,-0.181188898,-1.373410326
8/3/2021,-0.654373705,-0.604855964,-0.724988945,-0.141665575,-0.181188898,-1.373410326
8/4/2021,-0.654373705,-0.604855964,-0.724988945,-0.141665575,-0.181188898,-1.373410326
8/5/2021,-0.654373705,-0.604855964,-0.724988945,-0.141665575,-0.181188898,-1.373410326
8/6/2021,-0.649707908,-0.601938592,-0.722782017,-0.137742766,-0.159769722,-1.356353301
8/7/2021,-0.649707908,-0.601938592,-0.722782017,-0.137742766,-0.159769722,-1.356353301
8/8/2021,-0.649707908,-0.601938592,-0.722782017,-0.137742766,-0.159769722,-1.356353301
8/9/2021,-0.649707908,-0.601938592,-0.722782017,-0.137742766,-0.159769722,-1.356353301
8/10/2021,-0.649707908,-0.601938592,-0.722782017,-0.137742766,-0.159769722,-1.356353301
8/11/2021,-0.649707908,-0.601938592,-0.722782017,-0.137742766,-0.159769722,-1.356353301
8/12/2021,-0.649707908,-0.601938592,-0.722782017,-0.137742766,-0.159769722,-1.356353301
8/13/2021,-0.646991518,-0.602203307,-0.72182545,-0.134744255,-0.149382932,-1.340931996
8/14/2021,-0.646991518,-0.602203307,-0.72182545,-0.134744255,-0.149382932,-1.340931996
8/15/2021,-0.646991518,-0.602203307,-0.72182545,-0.134744255,-0.149382932,-1.340931996
8/16/2021,-0.646991518,-0.602203307,-0.72182545,-0.134744255,-0.149382932,-1.340931996
8/17/2021,-0.646991518,-0.602203307,-0.72182545,-0.134744255,-0.149382932,-1.340931996
8/18/2021,-0.646991518,-0.602203307,-0.72182545,-0.134744255,-0.149382932,-1.340931996
8/19/2021,-0.646991518,-0.602203307,-0.72182545,-0.134744255,-0.149382932,-1.340931996
8/20/2021,-0.645320914,-0.609640091,-0.721229115,-0.133226801,-0.150268989,-1.327185063
8/21/2021,-0.645320914,-0.609640091,-0.721229115,-0.133226801,-0.150268989,-1.327185063
8/22/2021,-0.645320914,-0.609640091,-0.721229115,-0.133226801,-0.150268989,-1.327185063
8/23/2021,-0.645320914,-0.609640091,-0.721229115,-0.133226801,-0.150268989,-1.327185063
8/24/2021,-0.645320914,-0.609640091,-0.721229115,-0.133226801,-0.150268989,-1.327185063
8/25/2021,-0.645320914,-0.609640091,-0.721229115,-0.133226801,-0.150268989,-1.327185063
8/26/2021,-0.645320914,-0.609640091,-0.721229115,-0.133226801,-0.150268989,-1.327185063
8/27/2021,-0.646051543,-0.625921789,-0.721730275,-0.132823622,-0.162958489,-1.315091338
8/28/2021,-0.646051543,-0.625921789,-0.721730275,-0.132823622,-0.162958489,-1.315091338
8/29/2021,-0.646051543,-0.625921789,-0.721730275,-0.132823622,-0.162958489,-1.315091338
8/30/2021,-0.646051543,-0.625921789,-0.721730275,-0.132823622,-0.162958489,-1.315091338
8/31/2021,-0.646051543,-0.625921789,-0.721730275,-0.132823622,-0.162958489,-1.315091338
9/1/2021,-0.646051543,-0.625921789,-0.721730275,-0.132823622,-0.162958489,-1.315091338
9/2/2021,-0.646051543,-0.625921789,-0.721730275,-0.132823622,-0.162958489,-1.315091338
9/3/2021,-0.647232249,-0.64691263,-0.721934018,-0.133389955,-0.185657728,-1.304567254
9/4/2021,-0.647232249,-0.64691263,-0.721934018,-0.133389955,-0.185657728,-1.304567254
9/5/2021,-0.647232249,-0.64691263,-0.721934018,-0.133389955,-0.185657728,-1.304567254
9/6/2021,-0.647232249,-0.64691263,-0.721934018,-0.133389955,-0.185657728,-1.304567254
9/7/2021,-0.647232249,-0.64691263,-0.721934018,-0.133389955,-0.185657728,-1.304567254
9/8/2021,-0.647232249,-0.64691263,-0.721934018,-0.133389955,-0.185657728,-1.304567254
9/9/2021,-0.647232249,-0.64691263,-0.721934018,-0.133389955,-0.185657728,-1.304567254
9/10/2021,-0.64907108,-0.664185155,-0.721466647,-0.134529146,-0.217088393,-1.295472506
9/11/2021,-0.64907108,-0.664185155,-0.721466647,-0.134529146,-0.217088393,-1.295472506
9/12/2021,-0.64907108,-0.664185155,-0.721466647,-0.134529146,-0.217088393,-1.295472506
9/13/2021,-0.64907108,-0.664185155,-0.721466647,-0.134529146,-0.217088393,-1.295472506
9/14/2021,-0.64907108,-0.664185155,-0.721466647,-0.134529146,-0.217088393,-1.295472506
9/15/2021,-0.64907108,-0.664185155,-0.721466647,-0.134529146,-0.217088393,-1.295472506
9/16/2021,-0.64907108,-0.664185155,-0.721466647,-0.134529146,-0.217088393,-1.295472506
9/17/2021,-0.651222057,-0.673692401,-0.719730373,-0.13584212,-0.254794683,-1.287612007
9/18/2021,-0.651222057,-0.673692401,-0.719730373,-0.13584212,-0.254794683,-1.287612007
9/19/2021,-0.651222057,-0.673692401,-0.719730373,-0.13584212,-0.254794683,-1.287612007
9/20/2021,-0.651222057,-0.673692401,-0.719730373,-0.13584212,-0.254794683,-1.287612007
9/21/2021,-0.651222057,-0.673692401,-0.719730373,-0.13584212,-0.254794683,-1.287612007
9/22/2021,-0.651222057,-0.673692401,-0.719730373,-0.13584212,-0.254794683,-1.287612007
9/23/2021,-0.651222057,-0.673692401,-0.719730373,-0.13584212,-0.254794683,-1.287612007
9/24/2021,-0.652407457,-0.673085838,-0.71570761,-0.136776253,-0.295418733,-1.280740351
9/25/2021,-0.652407457,-0.673085838,-0.71570761,-0.136776253,-0.295418733,-1.280740351
9/26/2021,-0.652407457,-0.673085838,-0.71570761,-0.136776253,-0.295418733,-1.280740351
9/27/2021,-0.652407457,-0.673085838,-0.71570761,-0.136776253,-0.295418733,-1.280740351
9/28/2021,-0.652407457,-0.673085838,-0.71570761,-0.136776253,-0.295418733,-1.280740351
9/29/2021,-0.652407457,-0.673085838,-0.71570761,-0.136776253,-0.295418733,-1.280740351
9/30/2021,-0.652407457,-0.673085838,-0.71570761,-0.136776253,-0.295418733,-1.280740351
10/1/2021,-0.652682507,-0.665502606,-0.709419458,-0.137053218,-0.335356704,-1.274578449
10/2/2021,-0.652682507,-0.665502606,-0.709419458,-0.137053218,-0.335356704,-1.274578449
10/3/2021,-0.652682507,-0.665502606,-0.709419458,-0.137053218,-0.335356704,-1.274578449
10/4/2021,-0.652682507,-0.665502606,-0.709419458,-0.137053218,-0.335356704,-1.274578449
10/5/2021,-0.652682507,-0.665502606,-0.709419458,-0.137053218,-0.335356704,-1.274578449
10/6/2021,-0.652682507,-0.665502606,-0.709419458,-0.137053218,-0.335356704,-1.274578449
10/7/2021,-0.652682507,-0.665502606,-0.709419458,-0.137053218,-0.335356704,-1.274578449
10/8/2021,-0.650950251,-0.655508554,-0.700043291,-0.136377126,-0.371235247,-1.268833764
10/9/2021,-0.650950251,-0.655508554,-0.700043291,-0.136377126,-0.371235247,-1.268833764
10/10/2021,-0.650950251,-0.655508554,-0.700043291,-0.136377126,-0.371235247,-1.268833764
10/11/2021,-0.650950251,-0.655508554,-0.700043291,-0.136377126,-0.371235247,-1.268833764
10/12/2021,-0.650950251,-0.655508554,-0.700043291,-0.136377126,-0.371235247,-1.268833764
10/13/2021,-0.650950251,-0.655508554,-0.700043291,-0.136377126,-0.371235247,-1.268833764
10/14/2021,-0.650950251,-0.655508554,-0.700043291,-0.136377126,-0.371235247,-1.268833764
10/15/2021,-0.645368823,-0.647076769,-0.686670591,-0.134467387,-0.39970721,-1.263170257
10/16/2021,-0.645368823,-0.647076769,-0.686670591,-0.134467387,-0.39970721,-1.263170257
10/17/2021,-0.645368823,-0.647076769,-0.686670591,-0.134467387,-0.39970721,-1.263170257
10/18/2021,-0.645368823,-0.647076769,-0.686670591,-0.134467387,-0.39970721,-1.263170257
10/19/2021,-0.645368823,-0.647076769,-0.686670591,-0.134467387,-0.39970721,-1.263170257
10/20/2021,-0.645368823,-0.647076769,-0.686670591,-0.134467387,-0.39970721,-1.263170257
10/21/2021,-0.645368823,-0.647076769,-0.686670591,-0.134467387,-0.39970721,-1.263170257
10/22/2021,-0.635522226,-0.639592762,-0.669070296,-0.131474018,-0.418803694,-1.257295877
10/23/2021,-0.635522226,-0.639592762,-0.669070296,-0.131474018,-0.418803694,-1.257295877
10/24/2021,-0.635522226,-0.639592762,-0.669070296,-0.131474018,-0.418803694,-1.257295877
10/25/2021,-0.635522226,-0.639592762,-0.669070296,-0.131474018,-0.418803694,-1.257295877
10/26/2021,-0.635522226,-0.639592762,-0.669070296,-0.131474018,-0.418803694,-1.257295877
10/27/2021,-0.635522226,-0.639592762,-0.669070296,-0.131474018,-0.418803694,-1.257295877
10/28/2021,-0.635522226,-0.639592762,-0.669070296,-0.131474018,-0.418803694,-1.257295877
10/29/2021,-0.621039592,-0.628311605,-0.648046602,-0.127140982,-0.427566517,-1.250934711
10/30/2021,-0.621039592,-0.628311605,-0.648046602,-0.127140982,-0.427566517,-1.250934711
10/31/2021,-0.621039592,-0.628311605,-0.648046602,-0.127140982,-0.427566517,-1.250934711
11/1/2021,-0.621039592,-0.628311605,-0.648046602,-0.127140982,-0.427566517,-1.250934711
11/2/2021,-0.621039592,-0.628311605,-0.648046602,-0.127140982,-0.427566517,-1.250934711
11/3/2021,-0.621039592,-0.628311605,-0.648046602,-0.127140982,-0.427566517,-1.250934711
11/4/2021,-0.621039592,-0.628311605,-0.648046602,-0.127140982,-0.427566517,-1.250934711
11/5/2021,-0.603284363,-0.608259141,-0.625297332,-0.121757045,-0.426571392,-1.243843626
11/6/2021,-0.603284363,-0.608259141,-0.625297332,-0.121757045,-0.426571392,-1.243843626
11/7/2021,-0.603284363,-0.608259141,-0.625297332,-0.121757045,-0.426571392,-1.243843626
11/8/2021,-0.603284363,-0.608259141,-0.625297332,-0.121757045,-0.426571392,-1.243843626
11/9/2021,-0.603284363,-0.608259141,-0.625297332,-0.121757045,-0.426571392,-1.243843626
11/10/2021,-0.603284363,-0.608259141,-0.625297332,-0.121757045,-0.426571392,-1.243843626
11/11/2021,-0.603284363,-0.608259141,-0.625297332,-0.121757045,-0.426571392,-1.243843626
11/12/2021,-0.583892965,-0.579019795,-0.602029577,-0.116243245,-0.417900218,-1.235826834
11/13/2021,-0.583892965,-0.579019795,-0.602029577,-0.116243245,-0.417900218,-1.235826834
11/14/2021,-0.583892965,-0.579019795,-0.602029577,-0.116243245,-0.417900218,-1.235826834
11/15/2021,-0.583892965,-0.579019795,-0.602029577,-0.116243245,-0.417900218,-1.235826834
11/16/2021,-0.583892965,-0.579019795,-0.602029577,-0.116243245,-0.417900218,-1.235826834
11/17/2021,-0.583892965,-0.579019795,-0.602029577,-0.116243245,-0.417900218,-1.235826834
11/18/2021,-0.583892965,-0.579019795,-0.602029577,-0.116243245,-0.417900218,-1.235826834
11/19/2021,-0.565748781,-0.545774573,-0.581940267,-0.110516438,-0.403912433,-1.226738287
11/20/2021,-0.565748781,-0.545774573,-0.581940267,-0.110516438,-0.403912433,-1.226738287
11/21/2021,-0.565748781,-0.545774573,-0.581940267,-0.110516438,-0.403912433,-1.226738287
11/22/2021,-0.565748781,-0.545774573,-0.581940267,-0.110516438,-0.403912433,-1.226738287
11/23/2021,-0.565748781,-0.545774573,-0.581940267,-0.110516438,-0.403912433,-1.226738287
11/24/2021,-0.565748781,-0.545774573,-0.581940267,-0.110516438,-0.403912433,-1.226738287
11/25/2021,-0.565748781,-0.545774573,-0.581940267,-0.110516438,-0.403912433,-1.226738287
11/26/2021,-0.549593553,-0.516251257,-0.565624345,-0.105198332,-0.387614707,-1.216481165
11/27/2021,-0.549593553,-0.516251257,-0.565624345,-0.105198332,-0.387614707,-1.216481165
11/28/2021,-0.549593553,-0.516251257,-0.565624345,-0.105198332,-0.387614707,-1.216481165
11/29/2021,-0.549593553,-0.516251257,-0.565624345,-0.105198332,-0.387614707,-1.216481165
11/30/2021,-0.549593553,-0.516251257,-0.565624345,-0.105198332,-0.387614707,-1.216481165
12/1/2021,-0.549593553,-0.516251257,-0.565624345,-0.105198332,-0.387614707,-1.216481165
12/2/2021,-0.549593553,-0.516251257,-0.565624345,-0.105198332,-0.387614707,-1.216481165
12/3/2021,-0.538353396,-0.499461722,-0.55581116,-0.100940459,-0.371547163,-1.2050106
12/4/2021,-0.538353396,-0.499461722,-0.55581116,-0.100940459,-0.371547163,-1.2050106
12/5/2021,-0.538353396,-0.499461722,-0.55581116,-0.100940459,-0.371547163,-1.2050106
12/6/2021,-0.538353396,-0.499461722,-0.55581116,-0.100940459,-0.371547163,-1.2050106
12/7/2021,-0.538353396,-0.499461722,-0.55581116,-0.100940459,-0.371547163,-1.2050106
12/8/2021,-0.538353396,-0.499461722,-0.55581116,-0.100940459,-0.371547163,-1.2050106
12/9/2021,-0.538353396,-0.499461722,-0.55581116,-0.100940459,-0.371547163,-1.2050106
12/10/2021,-0.536198503,-0.501781808,-0.555357518,-0.098194663,-0.359140519,-1.192329883
12/11/2021,-0.536198503,-0.501781808,-0.555357518,-0.098194663,-0.359140519,-1.192329883
12/12/2021,-0.536198503,-0.501781808,-0.555357518,-0.098194663,-0.359140519,-1.192329883
12/13/2021,-0.536198503,-0.501781808,-0.555357518,-0.098194663,-0.359140519,-1.192329883
12/14/2021,-0.536198503,-0.501781808,-0.555357518,-0.098194663,-0.359140519,-1.192329883
12/15/2021,-0.536198503,-0.501781808,-0.555357518,-0.098194663,-0.359140519,-1.192329883
12/16/2021,-0.536198503,-0.501781808,-0.555357518,-0.098194663,-0.359140519,-1.192329883
12/17/2021,-0.53880005,-0.515831336,-0.56088562,-0.095946957,-0.352133524,-1.178488044
12/18/2021,-0.53880005,-0.515831336,-0.56088562,-0.095946957,-0.352133524,-1.178488044
12/19/2021,-0.53880005,-0.515831336,-0.56088562,-0.095946957,-0.352133524,-1.178488044
12/20/2021,-0.53880005,-0.515831336,-0.56088562,-0.095946957,-0.352133524,-1.178488044
12/21/2021,-0.53880005,-0.515831336,-0.56088562,-0.095946957,-0.352133524,-1.178488044
12/22/2021,-0.53880005,-0.515831336,-0.56088562,-0.095946957,-0.352133524,-1.178488044
12/23/2021,-0.53880005,-0.515831336,-0.56088562,-0.095946957,-0.352133524,-1.178488044
12/24/2021,-0.545844944,-0.534036721,-0.570935374,-0.094034485,-0.352172541,-1.163577789
12/25/2021,-0.545844944,-0.534036721,-0.570935374,-0.094034485,-0.352172541,-1.163577789
12/26/2021,-0.545844944,-0.534036721,-0.570935374,-0.094034485,-0.352172541,-1.163577789
12/27/2021,-0.545844944,-0.534036721,-0.570935374,-0.094034485,-0.352172541,-1.163577789
12/28/2021,-0.545844944,-0.534036721,-0.570935374,-0.094034485,-0.352172541,-1.163577789
12/29/2021,-0.545844944,-0.534036721,-0.570935374,-0.094034485,-0.352172541,-1.163577789
12/30/2021,-0.545844944,-0.534036721,-0.570935374,-0.094034485,-0.352172541,-1.163577789
12/31/2021,-0.554451728,-0.546745582,-0.582448076,-0.091517541,-0.35973975,-1.147725203
1/1/2022,-0.554451728,-0.546745582,-0.582448076,-0.091517541,-0.35973975,-1.147725203
1/2/2022,-0.554451728,-0.546745582,-0.582448076,-0.091517541,-0.35973975,-1.147725203
1/3/2022,-0.554451728,-0.546745582,-0.582448076,-0.091517541,-0.35973975,-1.147725203
1/4/2022,-0.554451728,-0.546745582,-0.582448076,-0.091517541,-0.35973975,-1.147725203
1/5/2022,-0.554451728,-0.546745582,-0.582448076,-0.091517541,-0.35973975,-1.147725203
1/6/2022,-0.554451728,-0.546745582,-0.582448076,-0.091517541,-0.35973975,-1.147725203
1/7/2022,-0.560341601,-0.549312121,-0.591043857,-0.08691298,-0.375288922,-1.131071599
1/8/2022,-0.560341601,-0.549312121,-0.591043857,-0.08691298,-0.375288922,-1.131071599
1/9/2022,-0.560341601,-0.549312121,-0.591043857,-0.08691298,-0.375288922,-1.131071599
1/10/2022,-0.560341601,-0.549312121,-0.591043857,-0.08691298,-0.375288922,-1.131071599
1/11/2022,-0.560341601,-0.549312121,-0.591043857,-0.08691298,-0.375288922,-1.131071599
1/12/2022,-0.560341601,-0.549312121,-0.591043857,-0.08691298,-0.375288922,-1.131071599
1/13/2022,-0.560341601,-0.549312121,-0.591043857,-0.08691298,-0.375288922,-1.131071599
1/14/2022,-0.560430789,-0.542534201,-0.593291543,-0.079753286,-0.397352262,-1.11379539
1/15/2022,-0.560430789,-0.542534201,-0.593291543,-0.079753286,-0.397352262,-1.11379539
1/16/2022,-0.560430789,-0.542534201,-0.593291543,-0.079753286,-0.397352262,-1.11379539
1/17/2022,-0.560430789,-0.542534201,-0.593291543,-0.079753286,-0.397352262,-1.11379539
1/18/2022,-0.560430789,-0.542534201,-0.593291543,-0.079753286,-0.397352262,-1.11379539
1/19/2022,-0.560430789,-0.542534201,-0.593291543,-0.079753286,-0.397352262,-1.11379539
1/20/2022,-0.560430789,-0.542534201,-0.593291543,-0.079753286,-0.397352262,-1.11379539
1/21/2022,-0.553758552,-0.531380002,-0.587624801,-0.069522541,-0.42497882,-1.09606135
1/22/2022,-0.553758552,-0.531380002,-0.587624801,-0.069522541,-0.42497882,-1.09606135
1/23/2022,-0.553758552,-0.531380002,-0.587624801,-0.069522541,-0.42497882,-1.09606135
1/24/2022,-0.553758552,-0.531380002,-0.587624801,-0.069522541,-0.42497882,-1.09606135
1/25/2022,-0.553758552,-0.531380002,-0.587624801,-0.069522541,-0.42497882,-1.09606135
1/26/2022,-0.553758552,-0.531380002,-0.587624801,-0.069522541,-0.42497882,-1.09606135
1/27/2022,-0.553758552,-0.531380002,-0.587624801,-0.069522541,-0.42497882,-1.09606135
1/28/2022,-0.539567601,-0.517975418,-0.57303546,-0.0563848,-0.456196356,-1.07803089
1/29/2022,-0.539567601,-0.517975418,-0.57303546,-0.0563848,-0.456196356,-1.07803089
1/30/2022,-0.539567601,-0.517975418,-0.57303546,-0.0563848,-0.456196356,-1.07803089
1/31/2022,-0.539567601,-0.517975418,-0.57303546,-0.0563848,-0.456196356,-1.07803089
2/1/2022,-0.539567601,-0.517975418,-0.57303546,-0.0563848,-0.456196356,-1.07803089
2/2/2022,-0.539567601,-0.517975418,-0.57303546,-0.0563848,-0.456196356,-1.07803089
2/3/2022,-0.539567601,-0.517975418,-0.57303546,-0.0563848,-0.456196356,-1.07803089
2/4/2022,-0.520514155,-0.501097758,-0.551409631,-0.04106192,-0.489394284,-1.059855279
2/5/2022,-0.520514155,-0.501097758,-0.551409631,-0.04106192,-0.489394284,-1.059855279
2/6/2022,-0.520514155,-0.501097758,-0.551409631,-0.04106192,-0.489394284,-1.059855279
2/7/2022,-0.520514155,-0.501097758,-0.551409631,-0.04106192,-0.489394284,-1.059855279
2/8/2022,-0.520514155,-0.501097758,-0.551409631,-0.04106192,-0.489394284,-1.059855279
2/9/2022,-0.520514155,-0.501097758,-0.551409631,-0.04106192,-0.489394284,-1.059855279
2/10/2022,-0.520514155,-0.501097758,-0.551409631,-0.04106192,-0.489394284,-1.059855279
2/11/2022,-0.494950192,-0.471683896,-0.522240021,-0.024011517,-0.521723763,-1.041669726
2/12/2022,-0.494950192,-0.471683896,-0.522240021,-0.024011517,-0.521723763,-1.041669726
2/13/2022,-0.494950192,-0.471683896,-0.522240021,-0.024011517,-0.521723763,-1.041669726
2/14/2022,-0.494950192,-0.471683896,-0.522240021,-0.024011517,-0.521723763,-1.041669726
2/15/2022,-0.494950192,-0.471683896,-0.522240021,-0.024011517,-0.521723763,-1.041669726
2/16/2022,-0.494950192,-0.471683896,-0.522240021,-0.024011517,-0.521723763,-1.041669726
2/17/2022,-0.494950192,-0.471683896,-0.522240021,-0.024011517,-0.521723763,-1.041669726
2/18/2022,-0.465171917,-0.425560254,-0.488672826,-0.006122888,-0.550603313,-1.023591482
2/19/2022,-0.465171917,-0.425560254,-0.488672826,-0.006122888,-0.550603313,-1.023591482
2/20/2022,-0.465171917,-0.425560254,-0.488672826,-0.006122888,-0.550603313,-1.023591482
2/21/2022,-0.465171917,-0.425560254,-0.488672826,-0.006122888,-0.550603313,-1.023591482
2/22/2022,-0.465171917,-0.425560254,-0.488672826,-0.006122888,-0.550603313,-1.023591482
2/23/2022,-0.465171917,-0.425560254,-0.488672826,-0.006122888,-0.550603313,-1.023591482
2/24/2022,-0.465171917,-0.425560254,-0.488672826,-0.006122888,-0.550603313,-1.023591482
2/25/2022,-0.43549497,-0.366747189,-0.454691619,0.010995646,-0.574228236,-1.005721485
2/26/2022,-0.43549497,-0.366747189,-0.454691619,0.010995646,-0.574228236,-1.005721485
2/27/2022,-0.43549497,-0.366747189,-0.454691619,0.010995646,-0.574228236,-1.005721485
2/28/2022,-0.43549497,-0.366747189,-0.454691619,0.010995646,-0.574228236,-1.005721485
3/1/2022,-0.43549497,-0.366747189,-0.454691619,0.010995646,-0.574228236,-1.005721485
3/2/2022,-0.43549497,-0.366747189,-0.454691619,0.010995646,-0.574228236,-1.005721485
3/3/2022,-0.43549497,-0.366747189,-0.454691619,0.010995646,-0.574228236,-1.005721485
3/4/2022,-0.40829236,-0.305245887,-0.423493322,0.02667025,-0.590867506,-0.988144656
3/5/2022,-0.40829236,-0.305245887,-0.423493322,0.02667025,-0.590867506,-0.988144656
3/6/2022,-0.40829236,-0.305245887,-0.423493322,0.02667025,-0.590867506,-0.988144656
3/7/2022,-0.40829236,-0.305245887,-0.423493322,0.02667025,-0.590867506,-0.988144656
3/8/2022,-0.40829236,-0.305245887,-0.423493322,0.02667025,-0.590867506,-0.988144656
3/9/2022,-0.40829236,-0.305245887,-0.423493322,0.02667025,-0.590867506,-0.988144656
3/10/2022,-0.40829236,-0.305245887,-0.423493322,0.02667025,-0.590867506,-0.988144656
3/11/2022,-0.38725298,-0.260074321,-0.399056716,0.039988201,-0.598803986,-0.970931418
3/12/2022,-0.38725298,-0.260074321,-0.399056716,0.039988201,-0.598803986,-0.970931418
3/13/2022,-0.38725298,-0.260074321,-0.399056716,0.039988201,-0.598803986,-0.970931418
3/14/2022,-0.38725298,-0.260074321,-0.399056716,0.039988201,-0.598803986,-0.970931418
3/15/2022,-0.38725298,-0.260074321,-0.399056716,0.039988201,-0.598803986,-0.970931418
3/16/2022,-0.38725298,-0.260074321,-0.399056716,0.039988201,-0.598803986,-0.970931418
3/17/2022,-0.38725298,-0.260074321,-0.399056716,0.039988201,-0.598803986,-0.970931418
3/18/2022,-0.375419046,-0.243417237,-0.384377839,0.050393138,-0.596803494,-0.954140376
3/19/2022,-0.375419046,-0.243417237,-0.384377839,0.050393138,-0.596803494,-0.954140376
3/20/2022,-0.375419046,-0.243417237,-0.384377839,0.050393138,-0.596803494,-0.954140376
3/21/2022,-0.375419046,-0.243417237,-0.384377839,0.050393138,-0.596803494,-0.954140376
3/22/2022,-0.375419046,-0.243417237,-0.384377839,0.050393138,-0.596803494,-0.954140376
3/23/2022,-0.375419046,-0.243417237,-0.384377839,0.050393138,-0.596803494,-0.954140376
3/24/2022,-0.375419046,-0.243417237,-0.384377839,0.050393138,-0.596803494,-0.954140376
3/25/2022,-0.369839168,-0.252825717,-0.376965266,0.057884111,-0.583386472,-0.937818975
3/26/2022,-0.369839168,-0.252825717,-0.376965266,0.057884111,-0.583386472,-0.937818975
3/27/2022,-0.369839168,-0.252825717,-0.376965266,0.057884111,-0.583386472,-0.937818975
3/28/2022,-0.369839168,-0.252825717,-0.376965266,0.057884111,-0.583386472,-0.937818975
3/29/2022,-0.369839168,-0.252825717,-0.376965266,0.057884111,-0.583386472,-0.937818975
3/30/2022,-0.369839168,-0.252825717,-0.376965266,0.057884111,-0.583386472,-0.937818975
3/31/2022,-0.369839168,-0.252825717,-0.376965266,0.057884111,-0.583386472,-0.937818975
4/1/2022,-0.367714448,-0.27429083,-0.374570098,0.063445549,-0.558084874,-0.922006199
4/2/2022,-0.367714448,-0.27429083,-0.374570098,0.063445549,-0.558084874,-0.922006199
4/3/2022,-0.367714448,-0.27429083,-0.374570098,0.063445549,-0.558084874,-0.922006199
4/4/2022,-0.367714448,-0.27429083,-0.374570098,0.063445549,-0.558084874,-0.922006199
4/5/2022,-0.367714448,-0.27429083,-0.374570098,0.063445549,-0.558084874,-0.922006199
4/6/2022,-0.367714448,-0.27429083,-0.374570098,0.063445549,-0.558084874,-0.922006199
4/7/2022,-0.367714448,-0.27429083,-0.374570098,0.063445549,-0.558084874,-0.922006199
4/8/2022,-0.365383703,-0.28938464,-0.37387394,0.068531704,-0.521295545,-0.906729975
4/9/2022,-0.365383703,-0.28938464,-0.37387394,0.068531704,-0.521295545,-0.906729975
4/10/2022,-0.365383703,-0.28938464,-0.37387394,0.068531704,-0.521295545,-0.906729975
4/11/2022,-0.365383703,-0.28938464,-0.37387394,0.068531704,-0.521295545,-0.906729975
4/12/2022,-0.365383703,-0.28938464,-0.37387394,0.068531704,-0.521295545,-0.906729975
4/13/2022,-0.365383703,-0.28938464,-0.37387394,0.068531704,-0.521295545,-0.906729975
4/14/2022,-0.365383703,-0.28938464,-0.37387394,0.068531704,-0.521295545,-0.906729975
4/15/2022,-0.358633343,-0.280604397,-0.370468812,0.073998295,-0.47328758,-0.892016567
4/16/2022,-0.358633343,-0.280604397,-0.370468812,0.073998295,-0.47328758,-0.892016567
4/17/2022,-0.358633343,-0.280604397,-0.370468812,0.073998295,-0.47328758,-0.892016567
4/18/2022,-0.358633343,-0.280604397,-0.370468812,0.073998295,-0.47328758,-0.892016567
4/19/2022,-0.358633343,-0.280604397,-0.370468812,0.073998295,-0.47328758,-0.892016567
4/20/2022,-0.358633343,-0.280604397,-0.370468812,0.073998295,-0.47328758,-0.892016567
4/21/2022,-0.358633343,-0.280604397,-0.370468812,0.073998295,-0.47328758,-0.892016567
4/22/2022,-0.348334845,-0.24971667,-0.364261825,0.080759611,-0.41606409,-0.877870727
4/23/2022,-0.348334845,-0.24971667,-0.364261825,0.080759611,-0.41606409,-0.877870727
4/24/2022,-0.348334845,-0.24971667,-0.364261825,0.080759611,-0.41606409,-0.877870727
